sample,sd_Intercept,sd_sc.Aphid.treatment,sd_sc.Ant.mound.dist,sd_sc.Aphid.treatment.sc.Ant.mound.dist,sd_Block__Intercept,sd_Genotype__Intercept,sd_Genotype__sc.Aphid.treatment,sd_Genotype__sc.Ant.mound.dist,sd_Genotype__sc.Aphid.treatment.sc.Ant.mound.dist,sd_Plot_code__Intercept,sigma,Experiment,Year,Response
121,0,0.09986434171966556,0.08219470262171119,0.006047123624248325,0.23594315321970757,0.34181429231608856,0.045335827212963656,0.06473746992661128,0.006533975537047688,0.44722023479361533,0.7737454576849908,Ant-Aphid,2012,Trait PC1
122,0,0.019135045561171612,0.07759723411818975,0.06056835160937147,0.37490817271255444,0.35609098131207056,0.03837376132688948,0.06346665170675313,0.051529253550242064,0.3744529228634964,0.7773514594662531,Ant-Aphid,2012,Trait PC1
123,0,0.04831077950181696,0.07492567074505904,0.049099116577636104,0.25175170341398234,0.39419009887527506,0.11403347395013394,0.16304492735759724,0.060352323574779314,0.6261307898670356,0.788194116982069,Ant-Aphid,2012,Trait PC1
124,0,0.014907015016006818,0.019471173442030282,0.017984285439451318,0.35034473893437973,0.4193133614987316,0.15239193050991048,0.09209076504811375,0.007726494035590507,0.4511308191764294,0.8139307537207103,Ant-Aphid,2012,Trait PC1
125,0,0.05666214164871955,0.0740677151701125,0.0601184122453679,0.7978340731921756,0.3356145434813487,0.1339177235326077,0.12800020076402494,0.10027123807429662,0.5146635081179693,0.725621040213699,Ant-Aphid,2012,Trait PC1
126,0,0.01108512640929395,0.0533724729624047,0.04959815795003895,0.25374131531521904,0.44431002546740145,0.21565710411424116,0.04610463943180226,0.04166263037847044,0.4271819777223374,0.7819055862129836,Ant-Aphid,2012,Trait PC1
127,0,0.0297666985978861,0.01945668320463205,7.312748440423263e-4,0.5959987855145031,0.3973119411753609,0.15131294633008469,0.1760339726844671,0.15515495921149217,0.4439872326235718,0.7570605320810356,Ant-Aphid,2012,Trait PC1
128,0,0.07175019169381414,0.003785811523649837,0.005812681735395687,0.25940453132917685,0.300537066868317,0.13081915600238367,0.08668582443217597,0.05538599504216294,0.5727533574916145,0.7743259626234539,Ant-Aphid,2012,Trait PC1
129,0,0.06641921720527634,0.22263513681609068,0.027421314043024864,0.40683520748223057,0.3587626906854645,0.15146069550031466,0.05349300238478417,0.09927831147926708,0.4906069244417602,0.7281808776750421,Ant-Aphid,2012,Trait PC1
130,0,0.01910445409869233,0.04417334856439924,0.12396355775612908,0.35464536694511706,0.33669817250768513,0.149342799898417,0.06924618985151929,0.13284149700510609,0.4451195524042421,0.7770727532366547,Ant-Aphid,2012,Trait PC1
131,0,0.015138152537781504,0.0596544777094935,0.04635366263787983,0.228828090993366,0.29875351921886134,0.10574703732731612,0.03358631033425553,0.08229537286675696,0.5019897130652893,0.7596660802984629,Ant-Aphid,2012,Trait PC1
132,0,0.0806263274248586,0.11931949010162403,0.018985556779676983,0.49834324056217655,0.28226502630235306,0.0947047152661089,0.0758159070516706,0.017715322718499838,0.43265481533275696,0.7209735513498712,Ant-Aphid,2012,Trait PC1
133,0,0.011105723047423037,0.283770883500992,0.022955329255675814,0.23682413405979616,0.2272214467440544,0.0878128295528397,0.09375675123099836,0.034576318493214096,0.46213508009174925,0.7771998942100363,Ant-Aphid,2012,Trait PC1
134,0,0.12296117282630793,0.21625911422415742,0.00420137256304869,0.7043032751838587,0.3551032089010483,0.06449612052741721,0.015225875733566378,0.05067381777120256,0.5334998824744285,0.6995205851838961,Ant-Aphid,2012,Trait PC1
135,0,0.0010384635832958395,0.0807640904140827,0.07454256044918485,0.26034012675839746,0.6444621988873135,0.02162393053557665,0.11854062821898857,0.1673615515683394,0.5521152070549579,0.7860476385184773,Ant-Aphid,2012,Trait PC1
136,0,0.12763945386049133,0.18585850842763987,0.032037166865217744,0.24971922766141305,0.32439589367759986,0.22601287782988141,0.06987526991787366,0.059149606279293235,0.5447029216653407,0.7431080289441572,Ant-Aphid,2012,Trait PC1
137,0,0.010167123751333265,0.08780028530054051,0.011741988526150535,0.6209918543068018,0.45953747245747,0.11912760758416777,0.05478930045475977,0.05338056701958613,0.3865619972361502,0.7692622705410309,Ant-Aphid,2012,Trait PC1
138,0,0.12224513900342936,0.28693620993180485,0.0522175244168713,0.2715511978827158,0.45385653454858527,0.11288067388307682,0.07253809607845496,0.07481453308953177,0.44320053741598325,0.7543830650192687,Ant-Aphid,2012,Trait PC1
139,0,0.024011037224563075,0.1108911801248621,0.060174025828675225,0.3027154850145798,0.3539349964565921,0.13910271630302026,0.18784277728540824,0.0795643356982863,0.4140172104643809,0.7558837706343418,Ant-Aphid,2012,Trait PC1
140,0,0.07075092137899784,0.1065745875242491,0.020680637593783295,0.529670952928116,0.5502513520021164,0.1788906935281012,0.24020691322416124,0.09214068211947558,0.5169237162447634,0.7951806146533483,Ant-Aphid,2012,Trait PC1
141,0,0.16247557509128827,0.007325540571957273,0.012046229710575554,0.05580369073830695,0.4805046709132881,0.20963930366302533,0.17798964417630617,0.019432920340948064,0.4012600411023291,0.7407892960643189,Ant-Aphid,2012,Trait PC1
142,0,0.06369121106946882,0.03408026898756653,0.011217744593778048,0.2309526081450794,0.5247759670771407,0.23740101388706455,0.08332984138216916,0.07796744715717342,0.4422733233304514,0.7772295910593024,Ant-Aphid,2012,Trait PC1
143,0,0.07260388408594488,0.14564738127140753,0.014371571359953834,0.30812113734770774,0.39606472551728883,0.273739382289802,0.014997618518378114,0.005550258624887967,0.6667696508372276,0.7374486638207438,Ant-Aphid,2012,Trait PC1
144,0,0.12524001308012092,0.0572815979674456,0.025395962216657453,0.30345579372289844,0.2979486331782462,0.05287996255980332,0.06295380774873804,0.09500426429099028,0.7124569179244195,0.8049329534789214,Ant-Aphid,2012,Trait PC1
145,0,0.023695916487091538,0.020664438400304356,0.03798296314998942,0.3097485570107205,0.24299139580353848,0.06672303985434644,0.014688825551054668,0.025974420240462665,0.5372979428302856,0.7840248765595947,Ant-Aphid,2012,Trait PC1
146,0,0.11290019869395018,0.09814918189053491,0.037173968153947204,0.5880118104552323,0.4575965593724984,0.06039249569698829,0.15775834368662572,7.003359149220517e-4,0.8358335588063548,0.7347287618312156,Ant-Aphid,2012,Trait PC1
147,0,0.019343988677977875,0.2404500789070737,2.324771853093396e-4,0.157306542247216,0.28803791458879513,0.16389431571155808,0.04155640918381571,0.06235814816618763,0.5582158496680617,0.7945752132500682,Ant-Aphid,2012,Trait PC1
148,0,0.1465627272916114,0.09168426124243216,0.06852532437142038,0.19280549647340683,0.5124911256865109,0.10862941045209407,0.07559056829965136,0.045653143576203085,0.6066933852574752,0.7253183214691049,Ant-Aphid,2012,Trait PC1
149,0,0.048042859368769675,0.01346910132686343,0.07109105125433042,0.1880005328352872,0.4123394074581305,0.09083408662019272,0.232202528962359,0.02313589534829999,0.5166240104901477,0.7626128874255954,Ant-Aphid,2012,Trait PC1
150,0,0.10695471831496879,0.0676301540912934,0.017793796337821792,0.17536287893426922,0.3847785262168629,0.07962960117155017,0.06637331382334259,0.021138639022554827,0.5418093842352525,0.7430531851221743,Ant-Aphid,2012,Trait PC1
151,0,0.0025075282839226083,0.23901097784868106,0.013087810390840268,0.4261379917882225,0.36735239534537756,0.1005321032678843,0.1002778837184425,0.026797567901271507,0.4701017367526414,0.8319072725549027,Ant-Aphid,2012,Trait PC1
152,0,0.13815994433699527,0.14268178493513012,0.04214353700530733,0.24651301293455535,0.2880446014819238,0.2359846943104677,0.19755075290074145,0.12052973537289204,0.3995868559311493,0.7692868740365492,Ant-Aphid,2012,Trait PC1
153,0,0.15007127823621444,0.05045429149086309,0.08830934933709904,0.6358406330129588,0.3796139130435769,0.14097742436572858,0.06193131940436523,0.1954607471445432,0.5285068332724314,0.7677741405843026,Ant-Aphid,2012,Trait PC1
154,0,0.08477369683204229,0.09006068273037218,0.02335468047488715,0.47425923840402384,0.38930773207819147,0.2682751303998711,5.407802090720012e-4,0.04584410871213097,0.7719988311813817,0.7422705382837419,Ant-Aphid,2012,Trait PC1
155,0,0.04827149306414708,0.7048564356735694,0.0999142271889748,1.2489243702189463,0.44821298775587026,0.3552731929174484,0.24653822432699346,0.19625482205387848,0.7477196061331409,0.7608487096179957,Ant-Aphid,2012,Trait PC1
156,0,0.05027336702583533,0.09120923409467846,0.10941257407030004,0.4597404427300231,0.39768402526082164,0.2864086485982256,0.11100360048062545,0.1045046355796109,0.6027377611639907,0.7556573485413198,Ant-Aphid,2012,Trait PC1
157,0,0.0520406071637583,0.011243331098526066,0.0315703375695867,0.23633741428977026,0.5722722905307731,0.09900495558812393,0.16814571881346213,0.203772247755735,0.4654273735233654,0.7958634900649387,Ant-Aphid,2012,Trait PC1
158,0,0.11535454644960433,0.11248670952893786,0.05075182445290798,0.9071059533179172,0.37578997294871624,0.2105953361093594,0.1686821623049573,0.04301788248884981,0.6615907240285296,0.7235663824485695,Ant-Aphid,2012,Trait PC1
159,0,0.06974542558115962,0.06223068148578468,0.04370454967443891,0.5109998378147723,0.5459637732962158,0.18140888458890153,0.1887148420139399,0.014454360424745677,0.505237457573844,0.7868816793774969,Ant-Aphid,2012,Trait PC1
160,0,0.09634254623870167,0.04197006564726135,0.05499046750382867,0.7207994990960368,0.395340081547518,0.1674261393768222,0.20708499692134216,0.019071496660296675,0.5771376879015936,0.7413564191138938,Ant-Aphid,2012,Trait PC1
161,0,0.11868474473548793,0.01738871130688474,0.006466857374427372,0.556026304686782,0.377970789461427,0.09181878710719726,0.1463618433816557,0.058985608673817504,0.6271774257983402,0.7536985330685715,Ant-Aphid,2012,Trait PC1
162,0,0.03467903296195867,0.18999654556625376,0.04633679934800948,0.6077128693996611,0.6199718286874049,0.10212418426389404,0.10157749522199273,0.11892916788309267,0.5452473055112033,0.7582275883953453,Ant-Aphid,2012,Trait PC1
163,0,0.039646535713539044,0.008843885534273904,0.05016435720594373,0.47986998672642334,0.32109251204972133,0.07640192858403624,0.07811741133691869,0.02089362068176544,0.5519274377706881,0.7444935313412938,Ant-Aphid,2012,Trait PC1
164,0,0.10392109632740949,0.09131583876525601,0.056091853884809445,0.6160963171688428,0.3615867595349217,0.17125058590025755,0.08311836737146133,0.16796846875326996,0.4573760719178935,0.7634454593332722,Ant-Aphid,2012,Trait PC1
165,0,0.04620435859273838,0.17942604668071713,0.04233609588170072,0.5262429757324073,0.2982359926467627,0.07634462833508965,0.08780591157552725,0.04206231556347907,0.6961351859199684,0.7637538477408764,Ant-Aphid,2012,Trait PC1
166,0,0.04877822656042957,0.24174795517076392,0.007569128538797445,0.41200114103701985,0.25983560873772715,0.16445176826385258,0.07938847745774763,0.05321133107923355,0.7473274520061154,0.7736309685664575,Ant-Aphid,2012,Trait PC1
167,0,0.04862397202224474,0.25088949308264963,0.050104767873343274,0.34069428336687135,0.3828339140841317,0.055282295631579666,0.00550031970839013,0.14061862439647582,0.4809961718934922,0.7467254322096123,Ant-Aphid,2012,Trait PC1
168,0,0.04329539440837925,0.40732844083961955,0.06552433358182005,0.5935288778560086,0.2822236794929141,0.01345904506297614,0.004346824472196143,0.07680539114504642,0.6202147721676413,0.7817745006116084,Ant-Aphid,2012,Trait PC1
169,0,0.10777708830328483,0.2093759827498372,0.004257539319360784,0.2721289750533493,0.743368437451985,0.2306993692915122,0.004578235162560246,0.05336635618341534,0.4824568470899647,0.7476405609636054,Ant-Aphid,2012,Trait PC1
170,0,0.014054788387759252,0.2000004204204655,0.020126814760083326,0.2761523862015385,1.0326004439855487,0.19895771316249256,0.0036251693099164975,0.03786911977459003,0.4546937450200928,0.7292982634215629,Ant-Aphid,2012,Trait PC1
171,0,0.022561708092932183,0.15122866129780765,0.07609895007096085,0.19894276232075567,1.0055457611328926,0.09528058506311955,0.043504854905973306,0.02367425987874409,0.55936437764949,0.7522293653917258,Ant-Aphid,2012,Trait PC1
172,0,0.1277585230042671,0.19123712681270985,0.07607902644472411,0.07229401641255885,0.4229324728358926,0.05338240498352827,0.11379442640392602,0.11901845169757215,0.7700062267574042,0.7677555082106104,Ant-Aphid,2012,Trait PC1
173,0,0.04657004192042296,0.17392930744250285,0.07448317762755287,0.22097782689,0.6207644987054625,0.07738545218614548,0.13772121868874532,0.10666896534561512,0.6816502090997466,0.7386050635655708,Ant-Aphid,2012,Trait PC1
174,0,0.03843240386288078,0.15430343277738792,0.05505111129454983,0.519636466767074,0.7206146292099164,0.2432030657324194,0.06535982626436465,0.1126855143326226,0.7551066349353459,0.7272105636426652,Ant-Aphid,2012,Trait PC1
175,0,5.110656690422744e-4,0.10601383587680405,0.06435590533597957,0.42773179275075784,0.44832181778317887,0.0851531566440864,0.006561552719355702,0.14573557173719648,0.805756213668496,0.7406401980355426,Ant-Aphid,2012,Trait PC1
176,0,0.13154464216444497,0.11053127872612939,0.0586802757932939,0.3349721329756747,0.571486062142908,0.020847871191948357,0.09400218361607421,0.10856857561940898,0.5194143630870056,0.8112599898141954,Ant-Aphid,2012,Trait PC1
177,0,0.0348514284976957,0.12011580881705719,0.060117575649774664,0.17681440641235202,0.47069766445607264,0.06545544820884856,0.0479988974275796,0.04138103055785385,0.6201335576235452,0.7042251739285055,Ant-Aphid,2012,Trait PC1
178,0,0.0024227082272565053,0.16142060928100238,0.045036370010854025,0.18027008241309975,0.4865071067508624,0.11959670683468657,0.09496124590575356,0.08631014804930408,0.35051865312297004,0.7682857910292928,Ant-Aphid,2012,Trait PC1
179,0,0.01368470800367283,0.2744396919613884,0.03561952462166558,0.3823619391196076,0.44431015848208294,0.0017299217062573529,0.0027140793595425115,0.056983234971271245,0.5301786928485859,0.7768867786720545,Ant-Aphid,2012,Trait PC1
180,0,0.06876158538231222,0.3829722038926188,0.037893930140841824,0.44969368388038133,0.34153833816299906,0.002449142405532223,0.042952786440252765,0.035078058615329595,0.5223893361442636,0.7700963284202509,Ant-Aphid,2012,Trait PC1
181,0,0.0012031773709064648,0.26064445159906596,0.03525143812844327,1.2551790110161145,0.3879262289427267,0.0034018387712113373,0.07253244678262664,0.09415314393793177,0.8012940537958311,0.7749064210102131,Ant-Aphid,2012,Trait PC1
182,0,0.03202454894646345,0.07486334205992645,0.048602698742616204,0.9771469093202018,0.42433440047107246,0.007299464564509948,0.21080945393214381,0.06326516000680225,0.6588017494719403,0.7592715235467637,Ant-Aphid,2012,Trait PC1
183,0,0.06670861218816161,0.20126845921859823,0.014935448440676673,0.6183318936106976,0.29799096632479566,0.04183602213448479,0.19102215362013486,0.14079817447336168,0.35467579656224146,0.7898385592769565,Ant-Aphid,2012,Trait PC1
184,0,0.0920161485606758,0.1130225898366435,0.013896445511994386,0.7615350946624125,0.1942761585563004,0.10246104054370457,0.05579037958581011,0.06261756613466729,0.581999599254284,0.7402495895711587,Ant-Aphid,2012,Trait PC1
185,0,0.1278428553128415,0.3042222700901222,0.005664590232386738,0.22805389387188893,0.2661088329677593,0.04267174117424541,0.11358445086019094,0.044075795337547,0.7006381474617075,0.7364336912385934,Ant-Aphid,2012,Trait PC1
186,0,0.01736408784833406,0.22709304344828293,0.020708606910534662,0.1846258719679503,0.38819685874797866,0.08328059275278647,0.1222133497901834,0.08892054639101715,0.47681305255356055,0.8381021158868658,Ant-Aphid,2012,Trait PC1
187,0,0.12599660770839477,0.0034916721163033015,0.008505614097165335,0.19223768618732773,0.4251231943816805,0.053707942384245526,0.030429389840629508,0.14651172704385806,0.4609013730819836,0.8043960921331872,Ant-Aphid,2012,Trait PC1
188,0,0.09004765863857804,0.07516928846769642,0.031337427708781083,0.0947042706490429,0.5300215617377355,0.005727871024005389,0.10563290537526597,0.0829208076245812,0.626180581599597,0.7251645550172172,Ant-Aphid,2012,Trait PC1
189,0,0.02790155661731462,0.07692272688036339,0.029830721080275308,0.15094504379028933,0.3653473442413368,0.08636027630967434,0.014146254861922607,0.003100316835090232,0.5048044055030558,0.7696549679851279,Ant-Aphid,2012,Trait PC1
190,0,0.027731204885594583,0.0312859562858779,0.035110601467413474,0.11587414939978732,0.3201020553805799,0.09214752343823339,0.014352708832336976,0.0025003056351450958,0.4968906833425462,0.7823267931134307,Ant-Aphid,2012,Trait PC1
191,0,0.023388116945485253,0.03955090636569413,0.11229078952616514,0.27834480911319703,0.40574944453139394,0.08789673877867499,0.02559125413199355,0.1416240063813609,0.5542448557620315,0.7698346149234431,Ant-Aphid,2012,Trait PC1
192,0,0.027451464323357898,0.04691016076423615,0.0758157992051123,0.37766382338639787,0.30857118467537326,0.1277972591121631,0.005915012707380824,0.019855547035906418,0.4947739252443726,0.7989798583492697,Ant-Aphid,2012,Trait PC1
193,0,0.030080665000202466,0.06776249797070777,0.07106670218628323,0.7221397678975218,0.40106088917188804,2.486804439161385e-4,0.02564546228307309,0.04371013775379398,0.5773014401863673,0.7446023033829104,Ant-Aphid,2012,Trait PC1
194,0,0.06558237128322376,0.19592577289868335,0.0573878185526961,0.4486851511660275,0.32509830305459864,7.356115669690954e-5,0.16917316698504015,0.11949784671326215,0.7142677392673219,0.7309562150442355,Ant-Aphid,2012,Trait PC1
195,0,0.039258422084031346,0.035968041623790435,5.044166464274056e-4,0.13009653263526774,0.5071718516327766,0.06429542132398662,0.04192649037309813,0.07969671540871051,0.5148793547243513,0.7875721295168994,Ant-Aphid,2012,Trait PC1
196,0,0.05649809170035917,0.005029976168007608,0.009174056948315822,0.16274026931892224,0.49493184333280227,0.010536605535429924,0.016399215976512827,0.051927280129233,0.47835220598531897,0.7320096912418926,Ant-Aphid,2012,Trait PC1
