term,group,level,BLUP,SD,lower_50,upper_50,lower_95,upper_95,Experiment,Year,Response
Intercept,Genotype:Wind.Exposure,F_Unexposed,0.1587275174062663,0.3168620308041692,-0.024938283448370988,0.33408615093734584,-0.4139378719795884,0.8574085352205882,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,G_Exposed,0.11337445722991127,0.32172042397343914,-0.0652090338427341,0.29556266150755867,-0.5359390577123642,0.8160060877012754,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,G_Unexposed,-0.37166144457827516,0.3771674732394092,-0.6032759841073729,-0.0745501379503383,-1.2410394500785307,0.1714440753504041,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,I_Exposed,-0.012005139100605864,0.302193382206942,-0.17307998373466937,0.15811672684265637,-0.6404642277698729,0.5860371792349361,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,I_Unexposed,-0.10828528616243227,0.3181394372966953,-0.286599645097563,0.0732796668405924,-0.7972250436372388,0.4854772704584936,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,J_Exposed,-0.21838401190674522,0.34324130897022676,-0.4138975765571788,0.010839841561229316,-1.0174381422297938,0.3512261515514512,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,J_Unexposed,-0.07205476097346411,0.30941809261655434,-0.23801638178886442,0.09647750862957244,-0.7518485025617795,0.5233725609137996,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,L_Exposed,0.13508171572128275,0.33716839929424697,-0.0647189710779524,0.3207979886150223,-0.4869281827703999,0.8969133968516368,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,L_Unexposed,0.23019767592619508,0.3562648729664768,-0.0066377728848486806,0.4279138226854586,-0.34528955783000725,1.0441241004780684,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,S_Exposed,-0.015919834495328522,0.3048324178568407,-0.17567691344108452,0.15394777355723846,-0.6647499606037164,0.5952270766877009,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,S_Unexposed,-0.2061504345627675,0.32350546769524907,-0.3991594386311381,0.007475601790159353,-0.9389748110964687,0.3617081632176357,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,T_Exposed,-0.18666820801750503,0.3188286047945188,-0.36916151800056174,0.019460482440545122,-0.9059311197635949,0.35312240404696293,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,T_Unexposed,0.14153991701283852,0.3151079896969244,-0.04810089928504335,0.3206311235551303,-0.43484114207132624,0.8260909080307779,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,U_Exposed,0.22053064145245685,0.32926561864220594,-0.0010211363400934878,0.42199337928808706,-0.34302036541793185,0.9730625592956481,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,U_Unexposed,-0.08154214724326034,0.32169055877603514,-0.2571561928933689,0.10019532280973305,-0.7801142597858034,0.5472902786219758,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,W_Exposed,0.1188178407594927,0.33204062957787284,-0.0720457087051076,0.29722306864412024,-0.4764816274932043,0.8553492892832046,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,W_Unexposed,0.39252776693557184,0.4209669545439027,0.06469765240271072,0.6388335821412437,-0.21933926760990965,1.3827420386533709,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,X_Exposed,-0.09637510154667088,0.3052669492976657,-0.2668236918244082,0.07905542563242245,-0.7667776539425524,0.47511969098967516,Wind,2013,Trait PC1
Intercept,Genotype:Wind.Exposure,X_Unexposed,0.1022928586335277,0.3169891819734973,-0.08127617521861927,0.279338205433714,-0.5000633049571918,0.7932765267813868,Wind,2013,Trait PC1
Intercept,Plot_code,10_Exposed,-0.033385909437253385,0.49089898124413955,-0.34830384442635803,0.27739905898768746,-1.0653466031320242,0.9335342565035667,Wind,2013,Trait PC1
Intercept,Plot_code,10_Unexposed,-0.5355880644553619,0.5155936316626897,-0.868568489652858,-0.16329828349921238,-1.610050105193845,0.38787130920218704,Wind,2013,Trait PC1
Intercept,Plot_code,1_Exposed,0.2275438003787215,0.5320548753226613,-0.13514298201968822,0.5562470439712566,-0.6981919293756651,1.3760735394985868,Wind,2013,Trait PC1
Intercept,Plot_code,1_Unexposed,0.8101612600554774,0.6286254617384004,0.32012785853868875,1.2303479703662508,-0.20084150558366912,2.194524895965749,Wind,2013,Trait PC1
Intercept,Plot_code,2_Exposed,0.27639581777832567,0.5057556221913863,-0.05705134546645123,0.6012251527753951,-0.6710430137129718,1.3292144292937944,Wind,2013,Trait PC1
Intercept,Plot_code,2_Unexposed,0.5242915367083847,0.5548147607563038,0.12906384182806688,0.8736713319862396,-0.42427611583453984,1.72231442696593,Wind,2013,Trait PC1
Intercept,Plot_code,3_Exposed,-0.004192855243977292,0.45807426316331235,-0.28840368909585273,0.28278730236511274,-0.9438751747679394,0.9256800355799767,Wind,2013,Trait PC1
Intercept,Plot_code,3_Unexposed,0.027299813676215957,0.4615840117159615,-0.26179652645142687,0.3142754677549901,-0.8660792616506233,0.9552755465953822,Wind,2013,Trait PC1
Intercept,Plot_code,4_Exposed,-0.014325502979532731,0.4666964181356287,-0.29452519744267425,0.2801528453870237,-1.0053641130262416,0.8770596987479756,Wind,2013,Trait PC1
Intercept,Plot_code,4_Unexposed,-0.4210176635505585,0.48205654616609905,-0.7325033827046825,-0.0916563045432689,-1.4371081911581967,0.4977059184747122,Wind,2013,Trait PC1
Intercept,Plot_code,5_Exposed,-0.030665241921033162,0.45732176096149074,-0.3215191781877764,0.268560388906389,-0.9874097712722041,0.8387722197949841,Wind,2013,Trait PC1
Intercept,Plot_code,5_Unexposed,-0.1750641892767095,0.45429072545206994,-0.4536703231617797,0.11315041025969115,-1.07991153246744,0.7151042415819896,Wind,2013,Trait PC1
Intercept,Plot_code,6_Exposed,-0.07099268337911978,0.4748262745454334,-0.36983443885394646,0.23452043950214851,-1.0341045963016704,0.8490345599051057,Wind,2013,Trait PC1
Intercept,Plot_code,6_Unexposed,-0.27395367288433387,0.4652129931025374,-0.5732420126985724,0.03557249408253041,-1.2402357480261736,0.6168425729376948,Wind,2013,Trait PC1
Intercept,Plot_code,7_Exposed,0.09866486154102727,0.45016252719797933,-0.1746906578460666,0.3732288598679039,-0.8066663878720516,0.9997981183210509,Wind,2013,Trait PC1
Intercept,Plot_code,7_Unexposed,-0.29002804304675944,0.4679307758365641,-0.5940739101808432,0.01811176457026016,-1.2416592985472725,0.6173429740577575,Wind,2013,Trait PC1
Intercept,Plot_code,8_Exposed,-0.3566692731472903,0.49073079679717263,-0.6727837321259853,-0.029272067201098737,-1.3954696755143703,0.5744559255704516,Wind,2013,Trait PC1
Intercept,Plot_code,8_Unexposed,0.03352610932212833,0.4541555678279712,-0.2596180576607758,0.31139936582295685,-0.8745367067694718,0.9530208849323956,Wind,2013,Trait PC1
Intercept,Plot_code,9_Exposed,-0.7584751332146296,0.49808459924430304,-1.068723595490434,-0.4089823036722535,-1.8392879901180184,0.10632286279636304,Wind,2013,Trait PC1
Intercept,Plot_code,9_Unexposed,0.8543914718557585,0.5090282503049023,0.4935581390733933,1.1912971173214064,-0.0077359986128692345,1.9579204422430403,Wind,2013,Trait PC1
Intercept,Wind.Exposure,Exposed,-0.29262008503519593,0.66670783592243,-0.6130669451139275,0.019774177229398514,-1.7371584548258603,1.1082266606658238,Wind,2013,Trait PC1
Intercept,Wind.Exposure,Unexposed,0.2876934494456141,0.6646632969694832,-0.030085393463157046,0.5906535058873441,-0.9726535917061817,1.8061737875860102,Wind,2013,Trait PC1
Intercept,Block,1,-0.24494660183525194,0.25071814180947505,-0.4009831483643562,-0.04141176004673469,-0.8234271416040635,0.09175084592268695,Wind,2013,Trait PC2
Intercept,Block,2,-0.1312527483626132,0.20061653276263827,-0.24305936248412752,0.0022912493726246147,-0.6115281150173157,0.18716175714235486,Wind,2013,Trait PC2
Intercept,Block,3,0.01307837807950846,0.18413362749391837,-0.0818422769878859,0.10822649628739958,-0.3660888971539784,0.41115556104713713,Wind,2013,Trait PC2
Intercept,Block,4,0.02608905022946504,0.18212606246695326,-0.06369719283244679,0.11591368324132165,-0.349455747279741,0.42674670709699736,Wind,2013,Trait PC2
Intercept,Block,5,0.12764754608717938,0.20225355363970407,-0.004231615794380146,0.23419751957917476,-0.19312738635054222,0.6097663849304221,Wind,2013,Trait PC2
Intercept,Block,6,0.04774145166861935,0.17885837718389153,-0.04813381260978973,0.14090979573349416,-0.2950176002763497,0.4525951160583541,Wind,2013,Trait PC2
Intercept,Block,7,0.12522139421564776,0.2020276629811782,-0.0039000006609879808,0.230796811579714,-0.20331682877907176,0.6077155849435795,Wind,2013,Trait PC2
Intercept,Block,8,0.05998475284453726,0.18798826710790936,-0.042782210772651666,0.15837670730791473,-0.2973153392268787,0.4855478497165189,Wind,2013,Trait PC2
Intercept,Block,9,-0.02726235606681034,0.17984945869095464,-0.11446382061121942,0.06594993374760758,-0.4300403673727654,0.3396905132811638,Wind,2013,Trait PC2
Intercept,Block,10,-0.0022173352642063855,0.18884989494581672,-0.09446482978396771,0.0941491456302955,-0.4168206735959952,0.39139489300202307,Wind,2013,Trait PC2
Intercept,Genotype,F,0.006065181424726719,0.2296965016811104,-0.11895812682777517,0.13057726456074545,-0.48426375519916953,0.48497489530217613,Wind,2013,Trait PC2
Intercept,Genotype,G,0.20908705156001473,0.2628473336184944,0.017008455851174845,0.3749055668895845,-0.21316732790987852,0.7991573750943105,Wind,2013,Trait PC2
Intercept,Genotype,I,-0.05388211900274348,0.23539138185560068,-0.17842576288406067,0.07735521164860915,-0.5729919435426063,0.4069625228167479,Wind,2013,Trait PC2
Intercept,Genotype,J,-0.14708531342426792,0.24381116007825177,-0.284334743770121,0.007810567258759448,-0.7063313481589324,0.269033468343539,Wind,2013,Trait PC2
Intercept,Genotype,L,0.37314414204215435,0.3137385817111858,0.11373628965253649,0.5799206062561814,-0.08881719929183801,1.0572389619588813,Wind,2013,Trait PC2
Intercept,Genotype,S,-0.14631730142533095,0.2434032019648179,-0.29770037975250346,0.007876948816260752,-0.6875483922293294,0.26832017581955403,Wind,2013,Trait PC2
Intercept,Genotype,T,-0.1235443095137398,0.23614705065759573,-0.26330642533229875,0.02020853242643606,-0.6390796515057742,0.32301450900139994,Wind,2013,Trait PC2
Intercept,Genotype,U,0.07987007024022086,0.23389762228895006,-0.052950424110181915,0.20755007560317817,-0.36217199770107494,0.5984265156613366,Wind,2013,Trait PC2
Intercept,Genotype,W,0.031718481507904316,0.22920705437072303,-0.09323607091347984,0.15319045463183145,-0.4277940801604567,0.5108919738872366,Wind,2013,Trait PC2
Intercept,Genotype,X,-0.20861371179683064,0.25846940792260803,-0.36382189296046746,-0.02021468178813962,-0.8054046611295953,0.20704661974034724,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,F_Exposed,-0.01757924534314304,0.23471044125662066,-0.1334454730531589,0.09650321884588334,-0.5151828213603257,0.46568625901674343,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,F_Unexposed,0.013875004161310125,0.2346166719949019,-0.098283134858922,0.1352228887304557,-0.47613039174570854,0.5034551780235516,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,G_Exposed,0.04641288689030385,0.2428150670766157,-0.08094852643132595,0.16585249619526343,-0.43118594644822317,0.5906445282912179,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,G_Unexposed,0.14272181550864774,0.25773712050085723,-0.017398568023832425,0.2819150368802895,-0.30239778740661705,0.7587243942943303,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,I_Exposed,0.0987542042859709,0.24573206091773445,-0.03335485961823813,0.23082870531934174,-0.3515246636730348,0.6488664064629465,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,I_Unexposed,-0.1593370703640359,0.26309156560218877,-0.29729355912779454,0.0047172706488651,-0.7823848582065736,0.2612014606568334,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,J_Exposed,-0.08378877263418061,0.24269270566096907,-0.21005632028240986,0.04527878550994453,-0.6405923631719683,0.37158149505894694,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,J_Unexposed,-0.05749794497920129,0.2415304059331973,-0.1812719707794085,0.06484929837841072,-0.5945513734586536,0.4152375974926362,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,L_Exposed,0.11182217299152773,0.26715692688730175,-0.040912617542284146,0.2407403241750036,-0.3339329740127953,0.770174700774635,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,L_Unexposed,0.2526395558268661,0.3108056294311819,0.017976493627076096,0.4341847635901621,-0.18284806151444197,0.985209236122727,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,S_Exposed,-0.0629150119677034,0.23407105483799054,-0.17994724008880164,0.06391909344879815,-0.6019422117729413,0.37086770916994616,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,S_Unexposed,-0.08145891854779994,0.23797791756166475,-0.21051111269309797,0.05142190322113396,-0.6269308692532602,0.3589387078372425,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,T_Exposed,-0.19583831808143543,0.2728526891995175,-0.35115071993696406,-0.0036177652960461336,-0.8328621471470217,0.21356862810597063,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,T_Unexposed,0.07392421936931008,0.22891475575154938,-0.04951906005833388,0.19771606934178212,-0.37043448986742433,0.5795881551237057,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,U_Exposed,0.0629060173818854,0.24287082840193766,-0.06576495280793217,0.19067886837742365,-0.4038413311697445,0.6162948839859599,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,U_Unexposed,0.009900484812920824,0.23276595384338794,-0.10711814536179623,0.1271302868228949,-0.4824271142251255,0.49342551950761476,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,W_Exposed,0.1950761053837995,0.2755192550166505,0.003944463774848911,0.3489224421556312,-0.22327499465875117,0.8505607323475584,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,W_Unexposed,-0.17510058909011852,0.2604712571164421,-0.3213383107013624,0.002840213594479101,-0.7972452325500071,0.2311585716370889,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,X_Exposed,-0.027412997710605406,0.24585157042116015,-0.15069373458093757,0.09817756126561562,-0.5602261471207988,0.4694193699551888,Wind,2013,Trait PC2
Intercept,Genotype:Wind.Exposure,X_Unexposed,-0.1620479400020403,0.26933906615840897,-0.3096129199488535,0.007540377022167693,-0.79187523085709,0.28169420093579395,Wind,2013,Trait PC2
Intercept,Plot_code,10_Exposed,-0.004890185597621084,0.1623816052920557,-0.06901150761868999,0.06311305423626956,-0.36509912688980883,0.3322078369204703,Wind,2013,Trait PC2
Intercept,Plot_code,10_Unexposed,0.010504620498941178,0.15955286240851743,-0.0585907971085395,0.0778995297187332,-0.32495574512606945,0.36673082873330864,Wind,2013,Trait PC2
Intercept,Plot_code,1_Exposed,-0.028303376658043777,0.17398198971498782,-0.10244892379049515,0.05008464087896218,-0.42089290607797997,0.33141122351985053,Wind,2013,Trait PC2
Intercept,Plot_code,1_Unexposed,-0.1394775540343801,0.2207179553958799,-0.23296176157330656,1.4740560055328053e-4,-0.7168686045041371,0.14253037672292165,Wind,2013,Trait PC2
Intercept,Plot_code,2_Exposed,-0.039375662050929135,0.16491378703860643,-0.10670770221902512,0.035243523906669426,-0.4224304084219965,0.27064800054961463,Wind,2013,Trait PC2
Intercept,Plot_code,2_Unexposed,-0.05378556415709271,0.1770428804869821,-0.12245800878040272,0.034180987139285156,-0.487085804426942,0.2562556353836417,Wind,2013,Trait PC2
Intercept,Plot_code,3_Exposed,-0.04281522553553418,0.16766388885392267,-0.10873805208087087,0.035568191141570074,-0.4370007619947964,0.2649685046459103,Wind,2013,Trait PC2
Intercept,Plot_code,3_Unexposed,0.05565066452178844,0.17033500567892876,-0.02967970533365973,0.12335053095110013,-0.24780368272652792,0.46121662418285186,Wind,2013,Trait PC2
Intercept,Plot_code,4_Exposed,0.07305034970617835,0.17258314323833684,-0.016947900898097286,0.14451782859278736,-0.20928536179339433,0.505004830628766,Wind,2013,Trait PC2
Intercept,Plot_code,4_Unexposed,-0.04830513460175801,0.17264900327005792,-0.11780966911320823,0.031735550298234744,-0.4597150538980799,0.2693695783126508,Wind,2013,Trait PC2
Intercept,Plot_code,5_Exposed,0.05134994465973259,0.17418045002940077,-0.03056446708140903,0.11796274511019197,-0.25752587180436,0.49072924872960005,Wind,2013,Trait PC2
Intercept,Plot_code,5_Unexposed,0.04552831550356036,0.1715956876917487,-0.038086238587302715,0.11848634751635158,-0.26517927487886594,0.4651839759016163,Wind,2013,Trait PC2
Intercept,Plot_code,6_Exposed,-0.01206071023481767,0.16119339333247734,-0.08328230134911946,0.05838616200115569,-0.36931029856900827,0.3231261981142853,Wind,2013,Trait PC2
Intercept,Plot_code,6_Unexposed,0.045937495442821094,0.1683110417458677,-0.034810586432047416,0.11718059139895687,-0.2512162203536918,0.44617779225546056,Wind,2013,Trait PC2
Intercept,Plot_code,7_Exposed,0.017043152844188482,0.1629372024777098,-0.05621905176257733,0.09141275499548923,-0.3189931829272741,0.38282906822624047,Wind,2013,Trait PC2
Intercept,Plot_code,7_Unexposed,0.06815105756475855,0.17828654396278149,-0.0243542011766053,0.1374435322137136,-0.22642991334204704,0.5164808867486795,Wind,2013,Trait PC2
Intercept,Plot_code,8_Exposed,0.020610824817821234,0.16896744515421572,-0.05255706084880338,0.089469776477296,-0.312772458411565,0.40809842680140324,Wind,2013,Trait PC2
Intercept,Plot_code,8_Unexposed,0.02354601852309934,0.16907525736119808,-0.05194448675089466,0.09205896884009249,-0.308470123143137,0.42076659365733704,Wind,2013,Trait PC2
Intercept,Plot_code,9_Exposed,0.029928056600631928,0.1614659180371048,-0.043526077906481976,0.0963818092947073,-0.2911358952986501,0.4155260208292733,Wind,2013,Trait PC2
Intercept,Plot_code,9_Unexposed,-0.04835560735789977,0.17702069161618222,-0.11574023665197453,0.03519420186161117,-0.4768134945084353,0.27176470480730375,Wind,2013,Trait PC2
Intercept,Wind.Exposure,Exposed,0.1463572673796314,0.5463506450046449,-0.054802243809207445,0.34970081885619203,-1.0268042443000744,1.3593182968206987,Wind,2013,Trait PC2
Intercept,Wind.Exposure,Unexposed,-0.14656563591837068,0.5476267758558352,-0.35394079160019515,0.05449808305269512,-1.394080149025196,0.9921864048193558,Wind,2013,Trait PC2
Intercept,Block,1,-0.17626016716673454,0.3053214257338825,-0.34116598610346827,0.010943246420241338,-0.8939617982664013,0.33917998130220484,Wind,2013,log(Soil PC1 + min(Soil PC1) + 1)
Intercept,Block,2,-0.2563727782089344,0.337386482103164,-0.4469274051787397,-0.008352703280515336,-1.0726966253130696,0.2325911727110834,Wind,2013,log(Soil PC1 + min(Soil PC1) + 1)
Intercept,Block,3,-0.13154006530677884,0.28586898033032776,-0.27654253601505474,0.029998226162996966,-0.802080767847697,0.38385756471536653,Wind,2013,log(Soil PC1 + min(Soil PC1) + 1)
Intercept,Block,4,0.09597381759597472,0.27358950388948117,-0.04621318509150736,0.2347103347150627,-0.41006524672868305,0.7135318963200574,Wind,2013,log(Soil PC1 + min(Soil PC1) + 1)
